food_id,food_name,food_name_display,aliases,category,subcategory,region,state,vegetarian_status,serving_size_g,calories_per_100g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,preparation_variant,is_verified,data_source,created_at,updated_at
usda_infant_formula__gerber_good_start_gentle__stage_2,"infant formula, gerber good start gentle, stage 2","Infant Formula, Gerber Good Start Gentle, Stage 2",,USDA Generic,,,,Veg,100.0,66.0,66.0,1.4,7.3,0.6,0.0,,,,False,USDA FoodData,,
usda_howe__salted_nut_roll,"howe, salted nut roll","Howe, Salted Nut Roll",,USDA Generic,,,,Veg,100.0,476.0,476.0,16.7,54.8,4.8,2.4,,,,False,USDA FoodData,,
usda_abc_mini_chocolates__abc,"abc mini chocolates, abc","Abc Mini Chocolates, Abc",,USDA Generic,,,,Veg,100.0,533.0,533.0,6.7,57.8,20.0,2.2,,,,False,USDA FoodData,,
food_chhas_001,chhas,Chhas (Buttermilk),,Beverages,,,,Veg,250.0,40.0,40.0,1.7,4.8,1.5,0.0,,,,True,Master Food Database,,
usda_tortilla_chips__other_flavors__doritos,"tortilla chips, other flavors (doritos)","Tortilla Chips, Other Flavors (Doritos)",,USDA Generic,,,,Veg,100.0,519.0,519.0,7.4,60.8,12.3,5.1,,,,False,USDA FoodData,,
off_doritos_nacho_cheese,doritos nacho cheese,Doritos Nacho Cheese,,Packaged Food,,,,Veg,100.0,498.0,498.0,6.7,60.0,26.0,4.0,,,,False,Open Food Facts,,
usda_raw_dragon_fruit,raw dragon fruit,Raw Dragon Fruit,,USDA Generic,,,,Veg,100.0,60.0,60.0,1.2,13.0,0.5,2.9,,,,False,USDA FoodData,,
food_live_test_exotic_dragonfruit_bowl,test_exotic_dragonfruit_bowl,Test Dragonfruit Bowl,,Exotic Fruit,,,,Veg,100.0,150.0,150.0,3.0,32.0,1.5,0.0,,,,False,Open Food Facts,,
usda_yule_log_cake__yule_log,"yule log cake, yule log","Yule Log Cake, Yule Log",,USDA Generic,,,,Veg,100.0,367.0,367.0,5.1,49.4,7.6,1.3,,,,False,USDA FoodData,,
usda_roti_pratha,roti pratha,Roti Pratha,,USDA Generic,,,,Veg,100.0,327.0,327.0,8.9,47.8,5.6,7.8,,,,False,USDA FoodData,,
usda_organic_chocolate_chips,organic chocolate chips,Organic Chocolate Chips,,USDA Generic,,,,Veg,100.0,467.0,467.0,6.7,66.7,16.7,6.7,,,,False,USDA FoodData,,
usda_2__low_fat_yogurt__bananaberry,"2% low fat yogurt, bananaberry","2% Low Fat Yogurt, Bananaberry",,USDA Generic,,,,Veg,100.0,62.0,62.0,3.3,7.9,1.5,0.0,,,,False,USDA FoodData,,
usda_palak_panir,palak panir,Palak Panir,,USDA Generic,,,,Veg,100.0,113.0,113.0,4.8,13.8,2.2,1.6,,,,False,USDA FoodData,,
usda_american_deluxe_pasteurized_process_american_cheese__american_cheese,"american deluxe pasteurized process american cheese, american cheese","American Deluxe Pasteurized Process American Cheese, American Cheese",,USDA Generic,,,,Veg,100.0,368.0,368.0,15.8,10.5,18.4,0.0,,,,False,USDA FoodData,,
usda_bhindi_cut_okra,bhindi cut okra,Bhindi Cut Okra,,USDA Generic,,,,Veg,100.0,31.0,31.0,1.5,6.2,0.0,4.6,,,,False,USDA FoodData,,
usda_premium_ice_crem__strawberry_bon_bon,"premium ice crem, strawberry bon bon","Premium Ice Crem, Strawberry Bon Bon",,USDA Generic,,,,Veg,100.0,232.0,232.0,3.7,26.8,8.5,1.2,,,,False,USDA FoodData,,
usda_tea__bubble,"tea, bubble","Tea, Bubble",,USDA Generic,,,,Veg,100.0,55.0,55.0,0.4,10.3,0.1,0.1,,,,False,USDA FoodData,,
usda_tom_kha_broth__tom_kha,"tom kha broth, tom kha","Tom Kha Broth, Tom Kha",,USDA Generic,,,,Veg,100.0,51.0,51.0,1.1,4.5,2.3,0.0,,,,False,USDA FoodData,,
off_millet_batter_for_idli___dosa,millet batter for idli & dosa,Millet Batter For Idli & Dosa,,Packaged Food,,,,Veg,100.0,129.6,129.6,5.6,27.8,0.0,0.0,,,,False,Open Food Facts,,
usda_vegetable_juice__bolthouse_farms__daily_greens,"vegetable juice, bolthouse farms, daily greens","Vegetable Juice, Bolthouse Farms, Daily Greens",,USDA Generic,,,,Veg,100.0,31.0,31.0,0.5,8.1,0.0,1.9,,,,False,USDA FoodData,,
usda_fanimation__animated_led_show,"fanimation, animated led show","Fanimation, Animated Led Show",,USDA Generic,,,,Veg,100.0,375.0,375.0,0.0,87.5,0.0,0.0,,,,False,USDA FoodData,,
usda_what_a_melon_bubble_gum_filled_lollipop__what_a_melon,"what a melon bubble gum filled lollipop, what a melon","What A Melon Bubble Gum Filled Lollipop, What A Melon",,USDA Generic,,,,Veg,100.0,389.0,389.0,0.0,94.4,0.0,0.0,,,,False,USDA FoodData,,
usda_mi_queso__su_queso__medium,"mi queso, su queso, medium","Mi Queso, Su Queso, Medium",,USDA Generic,,,,Veg,100.0,109.0,109.0,0.0,9.4,0.0,0.0,,,,False,USDA FoodData,,
usda_spartan__half___half_ultra_pasteurized,"spartan, half & half ultra-pasteurized","Spartan, Half & Half Ultra-Pasteurized",,USDA Generic,,,,Veg,100.0,133.0,133.0,3.3,3.3,6.7,0.0,,,,False,USDA FoodData,,
usda_snack_mix,snack mix,Snack Mix,,USDA Generic,,,,Veg,100.0,504.0,504.0,6.9,63.1,12.8,3.1,,,,False,USDA FoodData,,
off_fromage_blanc_nature,fromage blanc nature,Fromage Blanc Nature,,Packaged Food,,,,Veg,100.0,80.6,80.6,7.3,6.1,12.0,0.0,,,,False,Open Food Facts,,
usda_cream__sour__full_fat,"cream, sour, full fat","Cream, Sour, Full Fat",,USDA Generic,,,,Veg,100.0,193.0,193.0,3.1,5.6,18.0,0.0,,,,False,USDA FoodData,,
usda_sabzi_polo,sabzi polo,Sabzi Polo,,USDA Generic,,,,Veg,100.0,124.0,124.0,4.7,10.6,0.9,4.7,,,,False,USDA FoodData,,
usda_rajma_masala__rajma,"rajma masala, rajma","Rajma Masala, Rajma",,USDA Generic,,,,Veg,100.0,56.0,56.0,2.8,7.0,0.0,2.1,,,,False,USDA FoodData,,
usda_soybean_curd,soybean curd,Soybean Curd,,USDA Generic,,,,Veg,100.0,61.0,61.0,7.2,1.2,2.1,0.2,,,,False,USDA FoodData,,
usda_whole_wheat_bread,whole wheat bread,Whole Wheat Bread,,USDA Generic,,,,Veg,100.0,232.0,232.0,6.6,43.0,0.0,3.3,,,,False,USDA FoodData,,
off_cruesly_mélange_de_noix,cruesly mélange de noix,Cruesly Mélange De Noix,,Packaged Food,,,,Veg,100.0,462.0,462.0,8.5,57.0,19.0,10.0,,,,False,Open Food Facts,,
usda_organic_porridge_oats,organic porridge oats,Organic Porridge Oats,,USDA Generic,,,,Veg,100.0,375.0,375.0,10.0,62.5,0.0,7.5,,,,False,USDA FoodData,,
usda_candies__mars_snackfood_us__snickers_munch_bar,"candies, mars snackfood us, snickers munch bar","Candies, Mars Snackfood Us, Snickers Munch Bar",,USDA Generic,,,,Veg,100.0,536.0,536.0,15.2,43.6,8.8,4.7,,,,False,USDA FoodData,,
usda_fenugreek_seeds__methi,fenugreek seeds (methi),Fenugreek Seeds (Methi),,USDA Generic,,,,Veg,100.0,327.0,327.0,27.3,54.6,1.8,27.3,,,,False,USDA FoodData,,
off_peanut_butter_chikki,peanut butter chikki,Peanut Butter Chikki,,Packaged Food,,,,Veg,100.0,516.0,516.0,26.0,47.0,25.0,6.0,,,,False,Open Food Facts,,
usda_chickpea_flour__besan,chickpea flour (besan),Chickpea Flour (Besan),,USDA Generic,,,,Veg,100.0,387.0,387.0,22.4,57.8,3.0,10.8,,,,False,USDA FoodData,,
usda_handvo_mix,handvo mix,Handvo Mix,,USDA Generic,,,,Veg,100.0,346.0,346.0,12.0,70.0,0.0,6.0,,,,False,USDA FoodData,,
usda_goma_ae__sesame_seasoning,"goma-ae, sesame seasoning","Goma-Ae, Sesame Seasoning",,USDA Generic,,,,Veg,100.0,500.0,500.0,25.0,50.0,5.0,25.0,,,,False,USDA FoodData,,
usda_indianlife__chevdo,"indianlife, chevdo","Indianlife, Chevdo",,USDA Generic,,,,Veg,100.0,500.0,500.0,14.3,42.9,5.4,7.1,,,,False,USDA FoodData,,
usda_onion_rings__breaded__par_fried__frozen__unprepared,"onion rings, breaded, par fried, frozen, unprepared","Onion Rings, Breaded, Par Fried, Frozen, Unprepared",,USDA Generic,,,,Veg,100.0,258.0,258.0,3.1,30.5,4.5,1.8,,,,False,USDA FoodData,,
usda_rulebreakin__rustic_veg_pizza__rulebreakin__rustic_veg,"rulebreakin' rustic veg pizza, rulebreakin' rustic veg","Rulebreakin' Rustic Veg Pizza, Rulebreakin' Rustic Veg",,USDA Generic,,,,Veg,100.0,224.0,224.0,5.6,40.8,2.4,3.2,,,,False,USDA FoodData,,
usda_mitha_magic_kaju_katli,mitha magic kaju katli,Mitha Magic Kaju Katli,,USDA Generic,,,,Veg,100.0,450.0,450.0,10.0,65.0,3.8,2.5,,,,False,USDA FoodData,,
usda_smart_soup__indian_bean_masala,"smart soup, indian bean masala","Smart Soup, Indian Bean Masala",,USDA Generic,,,,Veg,100.0,57.0,57.0,3.3,10.5,0.2,2.6,,,,False,USDA FoodData,,
usda_salad,salad,Salad,,USDA Generic,,,,Veg,100.0,151.0,151.0,2.6,27.0,1.6,2.6,,,,False,USDA FoodData,,
usda_bhel_mix,bhel mix,Bhel Mix,,USDA Generic,,,,Veg,100.0,548.0,548.0,11.9,47.6,14.3,9.5,,,,False,USDA FoodData,,
usda_fries,fries,Fries,,USDA Generic,,,,Veg,100.0,179.0,179.0,2.4,27.4,1.8,2.4,,,,False,USDA FoodData,,
usda_coke_with_lime_flavor__lime,"coke with lime flavor, lime","Coke With Lime Flavor, Lime",,USDA Generic,,,,Veg,100.0,42.0,42.0,0.0,11.2,0.0,0.0,,,,False,USDA FoodData,,
usda_bread__naan,"bread, naan","Bread, Naan",,USDA Generic,,,,Veg,100.0,311.0,311.0,11.1,50.2,1.4,5.2,,,,False,USDA FoodData,,
usda_oysters__steamed,"oysters, steamed","Oysters, Steamed",,USDA Generic,,,,Veg,100.0,65.0,65.0,7.2,3.4,0.7,0.0,,,,False,USDA FoodData,,
usda_km_special_flr_50lb_aa,km special flr 50lb-aa,Km Special Flr 50Lb-Aa,,USDA Generic,,,,Veg,100.0,362.0,362.0,12.5,72.4,0.7,2.4,,,,False,USDA FoodData,,
usda_eggs__grade_a__large__egg_white,"eggs, grade a, large, egg white","Eggs, Grade A, Large, Egg White",,USDA Generic,,,,Veg,100.0,55.0,55.0,10.7,2.4,0.0,0.0,,,,False,USDA FoodData,,
usda_moong_dal,moong dal,Moong Dal,,USDA Generic,,,,Veg,100.0,457.0,457.0,20.0,51.4,2.9,5.7,,,,False,USDA FoodData,,
usda_crackers__cheese__reduced_fat,"crackers, cheese, reduced fat","Crackers, Cheese, Reduced Fat",,USDA Generic,,,,Veg,100.0,418.0,418.0,10.0,68.2,5.3,3.3,,,,False,USDA FoodData,,
off_barenaked_rice,barenaked rice,Barenaked Rice,,Packaged Food,,,,Veg,100.0,8.0,8.0,0.0,0.2,0.0,3.9,,,,False,Open Food Facts,,
usda_cracker__meal,"cracker, meal","Cracker, Meal",,USDA Generic,,,,Veg,100.0,383.0,383.0,9.3,80.9,0.7,2.6,,,,False,USDA FoodData,,
usda_chicken__back,"chicken, back","Chicken, Back",,USDA Generic,,,,Veg,100.0,298.0,298.0,25.7,0.0,4.6,0.0,,,,False,USDA FoodData,,
usda_oats__includes_foods_for_usda_s_food_distribution_program,oats (includes foods for usda's food distribution program),Oats (Includes Foods For Usda'S Food Distribution Program),,USDA Generic,,,,Veg,100.0,389.0,389.0,16.9,66.3,2.5,10.6,,,,False,USDA FoodData,,
usda_burn_baby_burn_salsa__7_pepper,"burn baby burn salsa, 7 pepper","Burn Baby Burn Salsa, 7 Pepper",,USDA Generic,,,,Veg,100.0,36.0,36.0,0.0,7.1,0.0,0.0,,,,False,USDA FoodData,,
usda_holiday_train_gingerbread_kit__holiday_train,"holiday train gingerbread kit, holiday train","Holiday Train Gingerbread Kit, Holiday Train",,USDA Generic,,,,Veg,100.0,367.0,367.0,3.3,76.7,3.3,0.0,,,,False,USDA FoodData,,
usda_nice___almonds,"nice!, almonds","Nice!, Almonds",,USDA Generic,,,,Veg,100.0,571.0,571.0,21.4,21.4,3.6,11.9,,,,False,USDA FoodData,,
usda_mayonnaise__low_sodium__low_calorie_or_diet,"mayonnaise, low sodium, low calorie or diet","Mayonnaise, Low Sodium, Low Calorie Or Diet",,USDA Generic,,,,Veg,100.0,231.0,231.0,0.3,16.0,3.3,0.0,,,,False,USDA FoodData,,
usda_apricot__canned,"apricot, canned","Apricot, Canned",,USDA Generic,,,,Veg,100.0,57.0,57.0,0.7,13.8,0.0,1.5,,,,False,USDA FoodData,,
usda_movie_time_butter_popcorn,movie time butter popcorn,Movie Time Butter Popcorn,,USDA Generic,,,,Veg,100.0,536.0,536.0,7.1,64.3,3.6,14.3,,,,False,USDA FoodData,,
usda_soup__stock__beef__home_prepared,"soup, stock, beef, home-prepared","Soup, Stock, Beef, Home-Prepared",,USDA Generic,,,,Veg,100.0,13.0,13.0,2.0,1.2,0.1,0.0,,,,False,USDA FoodData,,
usda_won_ton_wrappers__won_ton,"won ton wrappers, won ton","Won Ton Wrappers, Won Ton",,USDA Generic,,,,Veg,100.0,304.0,304.0,8.7,56.5,0.0,0.0,,,,False,USDA FoodData,,
usda_reset_cold_pressed_juice_beverage__reset,"reset cold-pressed juice beverage, reset","Reset Cold-Pressed Juice Beverage, Reset",,USDA Generic,,,,Veg,100.0,34.0,34.0,0.0,0.0,0.0,0.0,,,,False,USDA FoodData,,
usda_spongebob_squarepants_candy_book,spongebob squarepants candy book,Spongebob Squarepants Candy Book,,USDA Generic,,,,Veg,100.0,361.0,361.0,5.6,86.1,0.0,0.0,,,,False,USDA FoodData,,
usda_alcoholic_beverage__wine__table__red__cabernet_franc,"alcoholic beverage, wine, table, red, cabernet franc","Alcoholic Beverage, Wine, Table, Red, Cabernet Franc",,USDA Generic,,,,Veg,100.0,83.0,83.0,0.1,2.5,0.0,0.0,,,,False,USDA FoodData,,
off_cricalait,cricalait,Cricalait,,Packaged Food,,,,Veg,100.0,436.0,436.0,7.1,68.0,14.0,4.8,,,,False,Open Food Facts,,
usda_bacon_bits,bacon bits,Bacon Bits,,USDA Generic,,,,Veg,100.0,476.0,476.0,32.0,28.6,13.5,10.2,,,,False,USDA FoodData,,
usda_hot___sweet_chips,hot & sweet chips,Hot & Sweet Chips,,USDA Generic,,,,Veg,100.0,107.0,107.0,0.0,25.0,0.0,0.0,,,,False,USDA FoodData,,
usda_applesauce__regular,"applesauce, regular","Applesauce, Regular",,USDA Generic,,,,Veg,100.0,75.0,75.0,0.2,18.0,0.0,1.0,,,,False,USDA FoodData,,
usda_mojo_picon_spicy_canary_island_condiment_for_bread__seafood__vegetables__mojo_picon,"mojo picon spicy canary island condiment for bread, seafood, vegetables, mojo picon","Mojo Picon Spicy Canary Island Condiment For Bread, Seafood, Vegetables, Mojo Picon",,USDA Generic,,,,Veg,100.0,714.0,714.0,7.1,7.1,7.1,0.0,,,,False,USDA FoodData,,
usda_coconut_water__unsweetened,"coconut water, unsweetened","Coconut Water, Unsweetened",,USDA Generic,,,,Veg,100.0,18.0,18.0,0.2,4.2,0.0,0.0,,,,False,USDA FoodData,,
off_apple_pie_walnuts,apple pie walnuts,Apple Pie Walnuts,,Packaged Food,,,,Veg,100.0,525.0,525.0,7.5,37.5,40.0,5.0,,,,False,Open Food Facts,,
usda_rice__fried__meatless,"rice, fried, meatless","Rice, Fried, Meatless",,USDA Generic,,,,Veg,100.0,174.0,174.0,3.8,32.5,1.1,1.1,,,,False,USDA FoodData,,
usda_cheese,cheese,Cheese,,USDA Generic,,,,Veg,100.0,331.0,331.0,21.1,2.5,17.6,0.0,,,,False,USDA FoodData,,
usda_whole_wheat_wraps,whole wheat wraps,Whole Wheat Wraps,,USDA Generic,,,,Veg,100.0,111.0,111.0,8.9,35.6,0.0,24.0,,,,False,USDA FoodData,,
off_spanish_butter_bean_stew,spanish butter bean stew,Spanish Butter Bean Stew,,Packaged Food,,,,Veg,100.0,70.0,70.0,4.4,13.0,1.0,5.9,,,,False,Open Food Facts,,
off_sprouted_ragi_powder_porridge,sprouted ragi powder porridge,Sprouted Ragi Powder Porridge,,Packaged Food,,,,Veg,100.0,392.2,392.2,9.6,79.3,3.1,4.7,,,,False,Open Food Facts,,
off_wicked_gud_noodles_schezwan,wicked gud noodles schezwan,Wicked Gud Noodles Schezwan,,Packaged Food,,,,Veg,100.0,347.8,347.8,14.5,69.6,1.4,7.2,,,,False,Open Food Facts,,
usda_corn_beverage,corn beverage,Corn Beverage,,USDA Generic,,,,Veg,100.0,44.0,44.0,0.8,9.4,0.1,0.5,,,,False,USDA FoodData,,
off_cherry_balsamic_salad_with_chicken_and_goat_cheese,cherry balsamic salad with chicken and goat cheese,Cherry Balsamic Salad With Chicken And Goat Cheese,,Packaged Food,,,,Veg,100.0,580.0,580.0,23.0,0.0,31.0,6.0,,,,False,Open Food Facts,,
usda_cabbage__kimchi,"cabbage, kimchi","Cabbage, Kimchi",,USDA Generic,,,,Veg,100.0,15.0,15.0,1.1,2.4,0.1,1.6,,,,False,USDA FoodData,,
off_methi_aloo,methi aloo,Methi Aloo,,Packaged Food,,,,Veg,100.0,109.0,109.0,3.5,16.2,3.4,0.0,,,,False,Open Food Facts,,
off_mtr_minute_meals_rajma_chawal,mtr minute meals rajma chawal,Mtr Minute Meals Rajma Chawal,,Packaged Food,,,,Veg,100.0,73.3,73.3,2.0,0.0,3.3,2.0,,,,False,Open Food Facts,,
off_mother_s_recipe_gujarati_chhundo_pickle_300gm,mother's recipe gujarati chhundo pickle 300gm,Mother'S Recipe Gujarati Chhundo Pickle 300Gm,,Packaged Food,,,,Veg,100.0,264.0,264.0,0.0,66.0,0.0,0.0,,,,False,Open Food Facts,,
off_khaman_dhokla,khaman dhokla,Khaman Dhokla,,Packaged Food,,,,Veg,100.0,120.0,120.0,5.0,19.0,1.2,0.0,,,,False,Open Food Facts,,
off_veg_kofta_balls,veg kofta balls,Veg Kofta Balls,,Packaged Food,,,,Veg,100.0,229.4,229.4,4.5,22.5,13.5,0.0,,,,False,Open Food Facts,,
usda_beef_curry,beef curry,Beef Curry,,USDA Generic,,,,Veg,100.0,113.0,113.0,7.6,6.5,1.8,1.4,,,,False,USDA FoodData,,
usda_lakeside_mix_veg,lakeside mix veg,Lakeside Mix Veg,,USDA Generic,,,,Veg,100.0,30.0,30.0,1.0,0.0,0.0,1.0,,,,False,USDA FoodData,,
off_mexican_style_stir_fry_veg_mix,mexican style stir fry veg mix,Mexican Style Stir Fry Veg Mix,,Packaged Food,,,,Veg,100.0,85.0,85.0,2.7,8.7,3.8,2.6,,,,False,Open Food Facts,,
off_press_up_jaouda_petit_orange,press up jaouda petit orange,Press Up Jaouda Petit Orange,,Packaged Food,,,,Veg,100.0,37.0,37.0,0.1,8.7,0.0,0.2,,,,False,Open Food Facts,,
usda_beef__round__top_round__boneless__choice__raw,"beef, round, top round, boneless, choice, raw","Beef, Round, Top Round, Boneless, Choice, Raw",,USDA Generic,,,,Veg,100.0,146.0,146.0,21.5,0.9,0.2,0.0,,,,False,USDA FoodData,,
usda_skip_jack_wild_tuna,skip jack wild tuna,Skip Jack Wild Tuna,,USDA Generic,,,,Veg,100.0,107.0,107.0,25.0,0.0,0.0,0.0,,,,False,USDA FoodData,,
usda_rope_candy,rope candy,Rope Candy,,USDA Generic,,,,Veg,100.0,346.0,346.0,0.0,84.6,0.0,0.0,,,,False,USDA FoodData,,
usda_gift_set,gift set,Gift Set,,USDA Generic,,,,Veg,100.0,94.0,94.0,0.0,25.0,0.0,0.0,,,,False,USDA FoodData,,
usda_cookie__multigrain__high_fiber,"cookie, multigrain, high fiber","Cookie, Multigrain, High Fiber",,USDA Generic,,,,Veg,100.0,464.0,464.0,9.8,66.7,1.6,3.1,,,,False,USDA FoodData,,
usda_tofu_yogurt,tofu yogurt,Tofu Yogurt,,USDA Generic,,,,Veg,100.0,94.0,94.0,3.5,16.0,0.0,0.2,,,,False,USDA FoodData,,
usda_bread__chapati_or_roti__plain__commercially_prepared,"bread, chapati or roti, plain, commercially prepared","Bread, Chapati Or Roti, Plain, Commercially Prepared",,USDA Generic,,,,Veg,100.0,297.0,297.0,11.2,46.4,0.0,4.9,,,,False,USDA FoodData,,
usda_avocado_dressing,avocado dressing,Avocado Dressing,,USDA Generic,,,,Veg,100.0,427.0,427.0,1.9,7.4,23.2,0.1,,,,False,USDA FoodData,,
off_mini_soya_chunks,mini soya chunks,Mini Soya Chunks,,Packaged Food,,,,Veg,100.0,316.0,316.0,52.9,31.7,0.9,15.3,,,,False,Open Food Facts,,
usda_babyfood__grape_juice__no_sugar__canned,"babyfood, grape juice, no sugar, canned","Babyfood, Grape Juice, No Sugar, Canned",,USDA Generic,,,,Veg,100.0,62.0,62.0,0.0,15.4,0.0,0.0,,,,False,USDA FoodData,,
off_protein_bars_cocoa_hazelnut,protein bars cocoa hazelnut,Protein Bars Cocoa Hazelnut,,Packaged Food,,,,Veg,100.0,427.0,427.0,17.0,33.0,22.0,16.0,,,,False,Open Food Facts,,
usda_formulated_bar__high_fiber__chewy__oats_and_chocolate,"formulated bar, high fiber, chewy, oats and chocolate","Formulated Bar, High Fiber, Chewy, Oats And Chocolate",,USDA Generic,,,,Veg,100.0,389.0,389.0,5.0,69.8,3.4,22.5,,,,False,USDA FoodData,,
usda_chickpeas__nfs,"chickpeas, nfs","Chickpeas, Nfs",,USDA Generic,,,,Veg,100.0,211.0,211.0,8.2,25.5,3.6,7.1,,,,False,USDA FoodData,,
usda_beef__chuck__under_blade_steak__boneless__separable_lean_and_fat__trimmed_to_0__fat__choice__cooked__braised,"beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised","Beef, Chuck, Under Blade Steak, Boneless, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Braised",,USDA Generic,,,,Veg,100.0,284.0,284.0,27.6,0.0,1.4,0.0,,,,False,USDA FoodData,,
usda_read___green_grapes,read + green grapes,Read + Green Grapes,,USDA Generic,,,,Veg,100.0,70.0,70.0,0.7,18.3,0.0,0.7,,,,False,USDA FoodData,,
usda_sherbet__all_flavors,"sherbet, all flavors","Sherbet, All Flavors",,USDA Generic,,,,Veg,100.0,144.0,144.0,1.1,30.4,0.1,1.3,,,,False,USDA FoodData,,
usda_mani_mac___cheese,mani mac & cheese,Mani Mac & Cheese,,USDA Generic,,,,Veg,100.0,167.0,167.0,5.8,33.3,0.3,1.3,,,,False,USDA FoodData,,
usda_pulled_pork_in_barbecue_sauce,pulled pork in barbecue sauce,Pulled Pork In Barbecue Sauce,,USDA Generic,,,,Veg,100.0,168.0,168.0,13.2,18.7,0.0,1.2,,,,False,USDA FoodData,,
usda_leavening_agents__yeast__baker_s__active_dry,"leavening agents, yeast, baker's, active dry","Leavening Agents, Yeast, Baker'S, Active Dry",,USDA Generic,,,,Veg,100.0,325.0,325.0,40.4,41.2,1.0,26.9,,,,False,USDA FoodData,,
usda_dolores__chili_brick,"dolores, chili brick","Dolores, Chili Brick",,USDA Generic,,,,Veg,100.0,232.0,232.0,10.7,8.9,6.2,1.8,,,,False,USDA FoodData,,
usda_toddler_formula__gerber_good_start__stage_3,"toddler formula, gerber good start, stage 3","Toddler Formula, Gerber Good Start, Stage 3",,USDA Generic,,,,Veg,100.0,62.0,62.0,1.7,6.4,0.6,0.0,,,,False,USDA FoodData,,
usda_dairy_milk_cookie_favourites,dairy milk cookie favourites,Dairy Milk Cookie Favourites,,USDA Generic,,,,Veg,100.0,464.0,464.0,7.1,53.6,14.3,0.0,,,,False,USDA FoodData,,
usda_party_decoratifs___send_in_the_clowns,"party decoratifs, 'send in the clowns'","Party Decoratifs, 'Send In The Clowns'",,USDA Generic,,,,Veg,100.0,500.0,500.0,0.0,75.0,25.0,0.0,,,,False,USDA FoodData,,
usda_bread__spanish_coffee,"bread, spanish coffee","Bread, Spanish Coffee",,USDA Generic,,,,Veg,100.0,348.0,348.0,7.9,58.8,1.1,1.9,,,,False,USDA FoodData,,
usda_music_box_with_candy,music box with candy,Music Box With Candy,,USDA Generic,,,,Veg,100.0,375.0,375.0,0.0,87.5,0.0,0.0,,,,False,USDA FoodData,,
usda_everest_peppermint_chewing_gum__everest_peppermint,"everest peppermint chewing gum, everest peppermint","Everest Peppermint Chewing Gum, Everest Peppermint",,USDA Generic,,,,Veg,100.0,179.0,179.0,0.0,71.4,0.0,0.0,,,,False,USDA FoodData,,
usda_toddler_formula__similac_go_and_grow,"toddler formula, similac go and grow","Toddler Formula, Similac Go And Grow",,USDA Generic,,,,Veg,100.0,58.0,58.0,1.7,5.9,0.6,0.0,,,,False,USDA FoodData,,
usda_a_story_of_the_world_s_finest_rye_bread,a story of the world's finest rye bread,A Story Of The World'S Finest Rye Bread,,USDA Generic,,,,Veg,100.0,229.0,229.0,8.6,47.1,0.9,12.9,,,,False,USDA FoodData,,
usda_who_stole_christmas_holiday_cookie_mix__who_stole_christmas,"who stole christmas holiday cookie mix, who stole christmas","Who Stole Christmas Holiday Cookie Mix, Who Stole Christmas",,USDA Generic,,,,Veg,100.0,360.0,360.0,4.0,84.0,0.0,0.0,,,,False,USDA FoodData,,
usda_sauce__barbecue__open_pit__original,"sauce, barbecue, open pit, original","Sauce, Barbecue, Open Pit, Original",,USDA Generic,,,,Veg,100.0,132.0,132.0,0.4,29.4,1.4,0.5,,,,False,USDA FoodData,,
usda_little_caesars_14__cheese_pizza__thin_crust,"little caesars 14"" cheese pizza, thin crust","Little Caesars 14"" Cheese Pizza, Thin Crust",,USDA Generic,,,,Veg,100.0,309.0,309.0,16.2,22.8,7.3,1.6,,,,False,USDA FoodData,,
usda_nutritional_drink_or_shake__ready_to_drink__boost,"nutritional drink or shake, ready-to-drink (boost)","Nutritional Drink Or Shake, Ready-To-Drink (Boost)",,USDA Generic,,,,Veg,100.0,101.0,101.0,4.2,17.3,0.1,1.3,,,,False,USDA FoodData,,
usda_lak_sa_paste,lak sa paste,Lak Sa Paste,,USDA Generic,,,,Veg,100.0,320.0,320.0,4.0,8.0,2.0,4.0,,,,False,USDA FoodData,,
usda_whatever_sea_salt_dark_chocolate__whatever_sea_salt,"whatever sea salt dark chocolate, whatever sea salt","Whatever Sea Salt Dark Chocolate, Whatever Sea Salt",,USDA Generic,,,,Veg,100.0,540.0,540.0,6.0,50.0,20.0,8.0,,,,False,USDA FoodData,,
usda_candies__heath_bites,"candies, heath bites","Candies, Heath Bites",,USDA Generic,,,,Veg,100.0,530.0,530.0,3.9,63.4,15.6,2.0,,,,False,USDA FoodData,,
usda_domino_s_14__cheese_pizza__ultimate_deep_dish_crust,"domino's 14"" cheese pizza, ultimate deep dish crust","Domino'S 14"" Cheese Pizza, Ultimate Deep Dish Crust",,USDA Generic,,,,Veg,100.0,265.0,265.0,10.8,33.5,9.8,2.4,,,,False,USDA FoodData,,
usda_salsa__red__homemade,"salsa, red, homemade","Salsa, Red, Homemade",,USDA Generic,,,,Veg,100.0,34.0,34.0,1.4,6.7,0.1,1.8,,,,False,USDA FoodData,,
off_tartine_de_campagne,tartine de campagne,Tartine De Campagne,,Packaged Food,,,,Veg,100.0,272.0,272.0,8.9,43.0,6.5,3.9,,,,False,Open Food Facts,,
off_aromatic_christmas_leftovers_curry_kit,aromatic christmas leftovers curry kit,Aromatic Christmas Leftovers Curry Kit,,Packaged Food,,,,Veg,100.0,156.0,156.0,8.4,13.3,6.3,6.2,,,,False,Open Food Facts,,
